기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,상권업종소분류명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,자치구,행정동
2022,4,R,전통시장,2130260,신대방1동골목상권,CS100001,한식음식점,788298085,27428,64,37,9,12,15,12,15,20,17,5,2,27,11,39,16,53,47,0,18,19,21,26,15,500373095,287924990,72052016,97443175,115258921,97179272,118439711,155171234,132753756,35593399,18448368,215836782,87457345,305390561,125571630,366678408,324480557,430883,124280533,133799520,143569468,182460620,106617940,17254,10174,2786,3566,4032,3508,3362,4898,5276,696,1276,10938,3941,8234,2343,12275,13363,38,5973,4551,4724,6133,4219,17,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS300011,일반의류,6322142,323,60,40,13,5,17,7,19,39,1,0,0,22,14,65,0,35,66,0,8,2,12,50,28,3811507,2510635,843939,292049,1055975,451348,1168196,2466385,44250,0,0,1362894,858448,4100800,0,2178906,4143236,0,515112,132750,761098,3148992,1764190,229,94,56,18,93,27,35,85,9,0,0,70,36,217,0,100,223,0,38,9,27,167,82,3,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS300010,반찬가게,14686900,830,49,51,0,0,14,32,2,21,31,0,2,38,14,32,14,63,37,0,0,14,9,77,0,7133206,7553694,0,0,2116402,4657387,359417,3061875,4491819,0,359417,5609038,2065570,4648783,2004092,9306170,5380730,0,0,2116402,1260237,11310261,0,323,507,0,0,89,188,46,227,280,0,45,235,134,269,147,549,281,0,0,89,137,604,0,3,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS300001,슈퍼마켓,35290262,2883,73,27,13,11,15,15,19,16,11,0,8,15,21,47,9,54,46,7,6,15,21,20,31,25781175,9509087,4474753,3945320,5346154,5329196,6685752,5625001,3884086,0,2714999,5446952,7440338,16620646,3067327,19061696,16228566,2475113,2183725,5451597,7487531,6920802,10771494,2044,839,442,330,368,452,452,443,396,0,226,480,707,1243,227,1577,1306,236,228,563,362,647,847,6,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS200037,노래방,80938555,870,65,35,10,6,13,9,28,28,7,28,2,0,0,18,52,91,9,0,9,11,6,55,20,52948122,27990433,8120578,4714943,10137427,7271035,22704139,22605013,5385420,22445485,1348508,774,0,14702369,42441419,73398520,7540035,61902,6878049,8824985,4443898,44415881,16313840,549,321,102,105,133,54,155,220,101,226,17,8,0,196,423,611,259,23,206,125,117,329,70,5,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS200028,미용실,206772414,6442,59,41,13,7,7,15,17,21,20,0,5,23,29,43,1,54,46,2,12,25,29,23,8,122612685,84159729,25876097,15346510,15192253,31682378,34515447,43529724,40630005,0,9885235,46644198,59406738,88283323,2552920,111893580,94878834,5003661,25130133,51601141,60486700,47425319,17125460,3886,2556,760,531,500,947,1148,1393,1163,0,333,1727,1967,2368,47,4083,2359,318,883,1482,1517,1657,585,9,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS200006,일반의원,1453117513,39517,87,13,13,18,14,17,24,13,0,0,27,32,32,9,0,45,55,0,5,12,20,28,35,1265670559,187446954,193875437,265172573,200893630,252926936,352801983,187446954,0,0,398274594,457031659,461551870,136259390,0,656768915,796348598,709139,75406809,179690683,286209211,403626706,507474965,34228,5289,6233,7009,5226,7283,8477,5289,0,0,12761,11227,12990,2539,0,18741,20776,84,2734,4621,6403,10219,15456,5,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS100010,커피-음료,160329537,35275,68,32,12,12,14,15,16,15,17,0,23,31,21,22,3,38,62,1,32,27,20,15,6,108752440,51577097,18548471,19738856,21611994,23468886,25384233,23638703,27938394,0,36593438,50303218,33200485,34865100,5367296,60769011,99560526,1806729,50457578,42558545,31547629,23898441,10060615,24089,11186,4124,4664,4686,5093,5522,5174,6012,0,8952,10493,7318,7413,1099,13527,21748,457,12530,9575,6033,4865,1815,3,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS100009,호프-간이주점,7637543,213,92,8,21,16,14,7,34,0,8,0,0,2,29,44,25,69,32,0,0,0,13,52,35,7029368,608175,1612370,1202206,1060770,565744,2588278,0,608175,0,0,141436,2248833,3337889,1909385,5233131,2404412,0,0,0,990052,3988495,2658996,199,14,29,28,43,28,71,0,14,0,0,14,57,100,42,142,71,0,0,0,57,85,71,3,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS100008,분식전문점,351221586,32456,69,31,11,14,16,14,13,14,18,4,14,35,11,25,10,48,52,1,26,23,16,22,12,241413852,109807734,38632008,47948356,57610125,50607786,46615577,47902522,61905212,15498121,48464038,123971293,39749315,89094837,34443982,155908785,168236223,3610760,84033035,74012376,50232493,72290087,39966257,22805,9651,3753,4708,5395,4527,4422,4426,5225,695,5268,11071,4245,8542,2635,14049,17145,470,9844,7270,4745,5606,3262,11,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS100007,치킨전문점,21237283,1224,62,38,2,10,12,17,20,13,25,13,0,2,2,56,27,55,45,4,34,14,14,20,14,13098307,8138976,469073,2142101,2610615,3646485,4230033,2836776,5302200,2820024,0,449529,340636,11905519,5721575,11634676,9602607,840220,7243666,3027799,3051037,4144555,2930006,827,397,28,174,178,190,257,190,207,73,0,51,40,808,252,733,491,78,305,180,192,175,294,3,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS100005,제과점,245672594,23809,67,33,11,10,14,15,17,18,15,0,7,23,23,34,14,42,58,1,20,23,27,22,8,165286336,80386258,26061245,24214450,34855699,37430755,42724187,43359314,37026944,0,16814196,55262416,56917810,83317042,33361130,98129513,137328285,2303740,47179174,53968001,62567294,51409617,18029971,15825,7984,2708,2614,3781,2941,3781,4062,3922,0,1073,4879,5649,8800,3408,8913,14429,306,5734,5924,5874,3784,1719,5,동작구,신대방1동
2022,3,R,전통시장,2130260,신대방1동골목상권,CS100001,한식음식점,827023302,28771,65,36,11,12,15,14,13,17,19,5,3,23,11,40,18,54,46,1,20,18,22,26,14,533807824,293215478,88216926,96563504,123638311,116612334,108776749,138732642,154482836,44085634,23865647,190555949,92701544,326914889,148899639,402146542,341166153,3563460,145197701,132108284,162456471,193450211,106536569,18888,9883,3280,3468,4721,3846,3573,4625,5258,862,1174,10666,3735,9341,2993,13182,13921,157,6752,4740,4810,6410,4234,16,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS300011,일반의류,4122635,208,95,5,12,33,17,15,19,0,5,0,17,13,24,46,0,59,41,0,3,0,12,32,53,3901386,221249,486748,1341713,699148,610648,763129,0,221249,0,707997,539849,1000045,1874744,0,2441142,1681493,0,132750,0,486749,1315165,2187971,199,9,26,65,36,34,38,0,9,0,34,36,36,102,0,120,88,0,9,0,26,74,99,4,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS300010,반찬가게,12774622,661,71,29,18,10,26,18,0,19,11,0,0,64,6,30,0,37,64,0,6,43,10,13,29,9064879,3709743,2293162,1212711,3265845,2293161,0,2360846,1348897,0,0,8120615,771725,3882282,0,4664065,8110557,0,771725,5481461,1212711,1666667,3642058,430,231,100,64,166,100,0,166,65,0,0,395,65,201,0,266,395,0,64,301,65,65,166,3,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS300001,슈퍼마켓,27507959,2600,70,31,11,14,14,14,17,16,14,0,4,14,22,54,6,65,35,3,6,25,21,15,30,19131220,8376739,2914713,3825678,3704154,3897274,4789401,4485116,3891623,0,1140827,3824736,6172334,14802485,1567577,17873716,9634243,725048,1772144,6909162,5811890,4154000,8135715,1798,802,292,397,385,310,414,463,339,0,142,425,593,1205,235,1475,1125,86,239,761,372,506,636,6,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS200037,노래방,50204232,689,73,27,17,20,14,11,11,12,15,26,0,0,9,7,58,86,15,0,12,16,24,37,11,36627115,13577117,8435262,10012792,7124101,5402397,5652563,6244301,7332816,12850587,0,193442,4294408,3587782,29278013,41900918,7083544,216654,5903844,7810886,11753036,18108062,5191978,400,289,55,111,102,69,63,156,133,180,0,8,16,77,408,516,155,23,185,164,128,141,31,6,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS200028,미용실,201246717,6115,56,44,9,9,12,10,15,24,20,0,2,21,38,38,1,47,53,1,18,27,20,25,10,112710420,88536297,18961039,18808364,24473453,19682080,30785484,47881252,40655045,0,3964164,43106123,75657888,76855074,1663468,94397558,106849159,2237867,35382816,54568179,40268926,49421358,19367571,3619,2496,573,693,865,780,708,1172,1324,0,242,1479,2047,2325,22,3819,2296,222,1211,1383,1430,1329,540,9,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS200006,일반의원,1326769259,37082,83,17,18,19,13,12,22,17,0,0,32,34,28,6,0,41,59,0,4,11,19,26,40,1106526176,220243083,237969258,250222659,177291119,152453574,288589566,220243083,0,0,424783270,451607364,366834172,83544453,0,548136618,778632641,3298657,53130042,142469472,248185708,346970297,532715083,30912,6170,6654,7197,4281,5037,7743,6170,0,0,12212,11144,11333,2393,0,16889,20193,84,1823,4554,6485,9154,14982,5,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS100010,커피-음료,139611582,29303,70,30,14,15,15,13,14,14,16,0,23,34,21,19,3,38,62,1,28,27,24,15,6,97151814,42459768,18875507,20510768,20322297,18335519,19107723,19861517,22598251,0,32505597,47009941,28764790,26983199,4348055,53458743,86152839,957116,39138163,37624343,33101490,20976219,7814251,20052,9251,3783,4018,4333,3870,4048,4175,5076,0,7547,9043,6216,5661,836,11674,17629,239,9020,8134,6163,4359,1388,3,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS100009,호프-간이주점,5020978,156,63,38,16,0,30,0,17,18,20,0,0,9,0,69,23,84,16,0,20,11,0,36,33,3139879,1881099,806185,0,1485078,0,848616,891047,990052,0,0,424308,0,3436895,1159775,4214793,806185,0,990052,565744,0,1810381,1654801,100,56,29,0,43,0,28,42,14,0,0,14,0,100,42,128,28,0,14,14,0,58,70,3,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS100008,분식전문점,305646790,28708,69,31,12,17,14,13,14,14,17,3,15,36,15,23,9,54,46,1,17,21,21,23,17,210492882,95153908,36416464,51432606,41797143,38926534,41920135,43380287,51773621,8153073,44298901,109592811,46750418,69929449,26922138,155894330,131904263,3330058,49079315,59823570,60342342,65911717,49311591,20517,8191,3449,4687,4384,4005,3992,3653,4538,391,4609,10089,4643,6853,2123,14618,13175,386,5956,5987,5421,5856,4184,10,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS100007,치킨전문점,17875091,1161,62,38,1,12,10,15,25,18,20,10,0,5,12,46,28,53,47,3,26,13,18,23,18,11148862,6726229,111684,2141543,1865123,2599447,4431065,3227726,3498503,1728311,0,795749,2049403,8272998,5028630,9354344,8163358,491788,4562514,2250566,3174401,3946619,3091813,777,384,6,190,145,168,268,189,195,45,0,61,134,664,257,659,491,39,248,174,209,220,260,3,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS100005,제과점,290206463,25582,72,29,16,16,12,13,15,18,11,0,5,30,19,36,11,49,51,0,18,32,22,18,10,207562362,82644101,45569774,45023111,35455114,38504941,43009422,50823290,31820811,0,13671235,87239383,54044679,104242880,31008286,132420884,136980653,1023517,48619193,86449830,58457005,47612791,27239200,17762,7820,3058,3501,3571,3221,4411,4482,3338,0,1214,4902,5836,10363,3267,11035,14035,143,6248,6512,6070,3880,2217,5,동작구,신대방1동
2022,2,R,전통시장,2130260,신대방1동골목상권,CS100001,한식음식점,635044948,19511,70,31,9,16,13,15,17,15,16,5,5,18,12,42,19,59,41,0,12,19,25,28,15,441066541,193978407,57849209,100379281,79837437,94560836,108439778,94175215,99803192,29710530,30745588,112390280,73471600,268228408,120498542,340172623,239436764,1342916,69757046,110977640,145736552,162746684,89048548,13855,5656,2594,3017,2672,2779,2793,2817,2839,604,1034,5699,2954,6966,2254,10317,8129,77,2657,3279,3965,5243,3223,17,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS300011,일반의류,5480745,297,67,33,23,7,19,14,4,24,9,0,6,13,36,45,0,77,23,0,0,0,18,34,48,3658520,1822225,1277444,371118,1027611,778798,203549,1335476,486749,0,336299,707997,1978913,2457536,0,4215780,1264965,0,0,0,1010348,1834992,2635405,203,94,47,56,65,17,18,76,18,0,9,36,129,123,0,196,101,0,0,0,85,65,147,4,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS300010,반찬가게,8781705,414,39,61,0,0,19,20,0,23,38,0,0,20,43,37,0,37,63,0,18,10,0,50,23,3418530,5363175,0,0,1682641,1735889,0,1991430,3371745,0,0,1735889,3781705,3264111,0,3264111,5517594,0,1581470,841321,0,4367484,1991430,160,254,0,0,53,107,0,100,154,0,0,106,201,107,0,106,308,0,53,53,0,207,101,3,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS300001,슈퍼마켓,39213915,3071,69,31,16,18,12,13,10,18,13,0,8,16,24,42,10,66,34,4,10,18,19,24,24,26934249,12279666,6382412,7031487,4602873,4944839,3972638,7222724,5056942,0,3041890,6351323,9560900,16266437,3993365,25813479,13400436,1704412,4076260,6984798,7329540,9541457,9577448,2139,932,557,443,386,367,386,556,376,0,170,490,773,1355,283,1921,1150,236,332,665,400,742,696,6,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS200037,노래방,39021080,379,54,46,2,0,11,32,10,19,28,0,0,0,5,78,18,93,7,0,2,9,52,24,13,21007780,18013300,680916,0,4162867,12442176,3721821,7219248,10794052,0,0,0,1934418,30223347,6863315,35895061,2576645,0,897570,3296248,19994144,9378059,4905684,163,216,16,0,77,31,39,124,92,0,0,0,16,239,124,285,78,0,16,77,115,61,93,5,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS200028,미용실,195510761,6711,65,35,12,9,11,16,17,20,15,0,2,22,34,42,0,46,54,2,11,20,22,26,20,127298308,68212453,23331893,17837059,20830853,31687366,33611137,38458610,29753843,0,3025674,43805608,65924907,82126665,627907,89394887,104546107,3296092,20297288,38793244,43051168,49872222,38630978,4086,2625,940,470,744,758,1174,1498,1127,0,198,1416,2553,2492,52,4145,2513,238,938,1561,1636,1164,1121,9,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS200006,일반의원,1227414459,35655,85,15,18,19,12,15,21,15,0,0,26,31,35,8,0,42,58,0,6,9,18,26,41,1048391141,179023318,216906493,235357108,149767765,188783564,257576211,179023318,0,0,314474321,378068485,434414449,100457204,0,516526802,710887657,1748711,68581258,113405131,225661173,318999049,499019137,30156,5499,6968,6127,3525,6653,6883,5499,0,0,10704,10808,12085,2058,0,16790,18865,85,2201,3408,5527,8787,15647,5,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS100009,호프-간이주점,10861693,225,50,50,10,6,2,19,13,42,8,0,0,8,6,69,18,86,14,1,3,1,5,39,51,5412082,5449611,1059614,629244,223411,2056591,1443222,4600995,848616,0,0,834472,595763,7488883,1942575,9374026,1487667,138549,340599,86593,581327,4198335,5516290,147,78,25,25,20,45,32,64,14,0,0,14,48,120,43,165,60,6,11,6,25,85,92,4,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS100008,분식전문점,223365456,22761,74,26,15,14,17,15,13,12,14,1,14,42,15,24,4,55,45,1,16,21,23,25,15,164434170,58931286,32924279,31398246,36925811,34188836,28996998,27028191,31903095,2147871,32019821,93373050,34030679,53455999,8338036,111875698,90001944,2038379,31386225,41607587,46064892,51058916,29721640,17233,5528,3405,3462,3646,3347,3373,2716,2812,107,3262,9237,3833,5376,946,12079,9590,263,3940,5023,4621,5121,2700,10,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS100007,치킨전문점,16159623,1385,68,32,7,13,12,18,18,19,13,0,0,2,17,65,16,58,42,15,18,11,16,19,21,10994237,5165386,1128009,2106976,1996353,2903787,2859112,3096439,2068947,0,0,335052,2673717,10503886,2646968,9358345,6801278,2490359,2976567,1722558,2543205,3029428,3397506,956,429,113,212,179,217,235,250,179,0,0,23,274,904,184,825,560,181,209,136,226,215,418,3,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS100005,제과점,210624094,18977,71,30,18,16,11,12,14,17,13,0,7,19,24,40,10,45,56,1,16,22,23,26,13,148542631,62081463,38544855,34084487,22314202,25153954,28445133,35236169,26845294,0,14660924,40773054,49865814,85027990,20296312,87696608,109594705,2090185,30574520,42353565,45150050,50960956,26162036,13000,5977,2918,2754,2101,2707,2520,3315,2662,0,1213,3057,4879,7868,1960,8185,10255,210,3634,4342,4600,3731,1923,5,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS100002,중식음식점,1902821,145,100,0,67,5,28,0,0,0,0,0,0,49,44,7,0,46,54,0,27,48,7,18,0,1902821,0,1282339,93074,527408,0,0,0,0,0,0,930717,837664,134440,0,775615,920376,0,465369,806619,124098,299904,0,145,0,83,10,52,0,0,0,0,0,0,83,52,10,0,52,83,0,31,72,10,21,0,3,동작구,신대방1동
2022,1,R,전통시장,2130260,신대방1동골목상권,CS100001,한식음식점,476067129,16443,71,29,9,15,13,17,17,16,13,0,4,23,10,54,9,61,39,1,13,17,22,29,18,336576651,139490478,42649030,70558089,63178540,78339888,81851104,77660245,61830233,0,17419111,110407398,49149208,258228884,40862528,253051321,164627690,4591721,52190630,70603658,92744854,120810285,76737866,11953,4490,2049,2659,2316,2474,2455,2291,2199,0,1062,5570,2271,6643,897,8285,7040,71,1967,2539,3157,4549,3043,16,동작구,신대방1동
2022,4,D,발달상권,2120189,강남역,CS300043,전자상거래업,11459634,104,92,8,40,48,0,1,4,8,0,0,0,7,54,6,34,51,49,1,37,43,3,2,14,10565745,893889,4527438,5499058,0,77730,461519,893889,0,0,0,743288,6140020,641269,3935057,5809670,5649964,97162,4231401,4930966,378932,267195,1553978,61,43,18,18,0,10,15,43,0,0,0,24,31,39,10,65,39,5,23,10,15,15,36,83,서초구,서초2동
2022,4,D,발달상권,2120189,강남역,CS300033,철물점,43955210,1743,94,7,17,25,21,11,20,7,0,0,27,27,39,7,0,79,21,0,10,20,18,35,18,41096689,2858521,7367459,11156815,9091814,4753200,8727401,2858521,0,0,12048039,11823583,17126041,2957547,0,20240707,5248325,0,2429414,5103088,4607963,8833028,4515539,1638,105,329,423,277,265,344,105,0,0,423,501,633,186,0,871,198,0,172,291,224,251,132,5,서초구,서초2동
